"fight_id","event_name","fight_date","weight_class","title_bout","winner","win_method","f1_fighter_id","f1_name","f1_height","f1_weight","f1_reach","f1_stance","f1_dob","f1_wins","f1_losses","f1_draws","f1_slpm","f1_str_acc","f1_sapm","f1_str_def","f1_td_avg","f1_td_acc","f1_td_def","f1_sub_avg","f2_fighter_id","f2_name","f2_height","f2_weight","f2_reach","f2_stance","f2_dob","f2_wins","f2_losses","f2_draws","f2_slpm","f2_str_acc","f2_sapm","f2_str_def","f2_td_avg","f2_td_acc","f2_td_def","f2_sub_avg"
4905,"UFC Fight Night: Dos Santos vs. Tuivasa","2018-12-01","Heavyweight Bout",False,"Justin Willis","Decision - Unanimous",1760,"Mark Hunt",70,265,72,"Orthodox","1974-03-23","8","7","2","2.4744486282947821","0.44019138755980861244","3.2705755782678860","0.49585406301824212272","0.56481979558902635880","0.53846153846153846154","0.65789473684210526316","0.08068854222700376550",4315,"Justin Willis",73,264,78,"Southpaw","1987-07-19","3","0","0","4.6082949308755760","0.61475409836065573770","3.6866359447004608","0.58477508650519031142","1.84331797235023041480","0.66666666666666666667",NULL,"0.00000000000000000000"
4906,"UFC Fight Night: Dos Santos vs. Tuivasa","2018-12-01","Light Heavyweight Bout",False,"Mauricio Rua","KO/TKO",3055,"Tyson Pedro",75,205,79,"Orthodox","1991-09-17","3","2","0","2.6260387811634349","0.60305343511450381679","2.4598337950138504","0.48611111111111111111","0.99722991689750692305","0.28571428571428571429","0.57142857142857142857","1.49584487534626038450",3432,"Mauricio Rua",73,205,76,"Orthodox","1981-11-25","9","9","0","3.55336840319022569270","0.52089552238805970149","3.44646190395384354436","0.53851397409679618269","1.60359748854573222525","0.41176470588235294118","0.40816326530612244898","0.30544714067537756670"
4907,"UFC Fight Night: Dos Santos vs. Tuivasa","2018-12-01","Heavyweight Bout",False,"Junior Dos Santos","KO/TKO",996,"Junior Dos Santos",76,238,77,"Orthodox","1984-01-30","13","4","0","4.82967690466693258567","0.48556304138594802695","3.16872756282409253886","0.58312342569269521411","0.35899481451934583145","0.55555555555555555556","0.80487804878048780488","0.07179896290386916635",4077,"Tai Tuivasa",74,264,75,"Southpaw","1993-03-16","3","0","0","5.2094440213252095","0.55072463768115942029","2.9246001523229246","0.58709677419354838710","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","0.00000000000000000000"
4908,"UFC 231: Holloway vs. Ortega","2018-12-08","Light Heavyweight Bout",False,"Aleksandar Rakic","KO/TKO",709,"Devin Clark",72,205,75,"Orthodox","1990-04-12","3","2","0","3.3457890198332854","0.57910447761194029851","2.8111526300661110","0.41577060931899641577","3.36303535498706525055","0.48148148148148148148","0.80000000000000000000","0.25869502730669732700",3229,"Aleksandar Rakic",76,205,78,"Orthodox","1992-02-06","2","0","0","5.0000000000000000","0.51020408163265306122","1.2000000000000000","0.55555555555555555556","1.50000000000000000000","0.75000000000000000000","0.86666666666666666667","0.00000000000000000000"
4909,"UFC 231: Holloway vs. Ortega","2018-12-08","Lightweight Bout",False,"Diego Ferreira","KO/TKO",1192,"Diego Ferreira",69,155,74,"Orthodox","1985-01-18","4","2","0","3.86276021588280647648","0.38568129330254041570","3.07632999228989976870","0.53979238754325259516","0.34695451040863531230","0.11111111111111111111","0.62500000000000000000","1.04086353122590593675",2822,"Kyle Nelson",71,155,71,"Switch","1991-04-20","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4910,"UFC 231: Holloway vs. Ortega","2018-12-08","Welterweight Bout",False,"Dhiego Lima","KO/TKO",2149,"Chad Laprise",70,170,71,"Orthodox","1986-07-23","6","3","0","4.7743467933491686","0.42675159235668789809","3.5985748218527316","0.64849187935034802784","1.06888361045130641205","0.54545454545454545455","0.78571428571428571429","0.00000000000000000000",2256,"Dhiego Lima",74,170,75,"Orthodox","1989-01-31","1","5","0","2.5369458128078818","0.47906976744186046512","2.8817733990147783","0.50000000000000000000","2.21674876847290640400","0.66666666666666666667","0.50000000000000000000","1.47783251231527093590"
4911,"UFC 231: Holloway vs. Ortega","2018-12-08","Bantamweight Bout",False,"Brad Katona","Decision - Unanimous",1975,"Brad Katona",66,135,64,"Orthodox","1991-12-19","1","0","0","4.7333333333333333","0.63963963963963963964","0.93333333333333333333","0.78125000000000000000","1.99999999999999999995","0.28571428571428571429","1.00000000000000000000","0.00000000000000000000",2299,"Matthew Lopez",67,135,69,"Southpaw","1987-01-21","2","3","0","2.7083333333333333","0.52189781021897810219","3.3522727272727273","0.56723716381418092910","3.12499999999999999995","0.57894736842105263158","0.63636363636363636364","1.42045454545454545455"
4912,"UFC 231: Holloway vs. Ortega","2018-12-08","Middleweight Bout",False,"Elias Theodorou","Decision - Split",134,"Eryk Anders",73,185,75,"Southpaw","1987-04-21","3","2","0","2.8650137741046832","0.51105651105651105651","3.4297520661157025","0.45869565217391304348","2.47933884297520661160","0.42857142857142857143","0.58333333333333333333","0.20661157024793388435",4000,"Elias Theodorou",73,185,75,"Orthodox","1988-05-31","7","2","0","3.9337641357027464","0.42607174103237095363","1.9870759289176090","0.55595667870036101083","1.57512116316639741525","0.30952380952380952381","0.58974358974358974359","0.00000000000000000000"
4913,"UFC 231: Holloway vs. Ortega","2018-12-08","Women's Flyweight Bout",False,"Jessica Eye","Decision - Split",651,"Katlyn Cerminara",69,125,68,"Orthodox","1988-12-28","4","1","0","4.0266666666666667","0.30784913353720693170","3.9733333333333333","0.64608076009501187648","0.00000000000000000000","0.00000000000000000000","0.56250000000000000000","0.19999999999999999995",1154,"Jessica Eye",66,125,66,"Orthodox","1986-07-27","3","5","1","3.4150197628458498","0.36030025020850708924","3.3201581027667984","0.59024390243902439024","0.59288537549407114620","0.71428571428571428571","0.60869565217391304348","0.83003952569169960480"
4914,"UFC 231: Holloway vs. Ortega","2018-12-08","Lightweight Bout",False,"Gilbert Burns","Decision - Unanimous",213,"Olivier Aubin-Mercier",69,155,70,"Southpaw","1989-02-23","7","3","0","2.58064516129032257991","0.53475935828877005348","2.67526881720430107450","0.57687074829931972789","2.96774193548387096685","0.35384615384615384615","0.68750000000000000000","0.64516129032258064500",525,"Gilbert Burns",70,170,71,"Orthodox","1986-07-20","6","3","0","2.7542857142857143","0.39250814332247557003","3.5657142857142857","0.57142857142857142857","2.22857142857142857145","0.36111111111111111111","0.38461538461538461538","0.85714285714285714290"
4915,"UFC 231: Holloway vs. Ortega","2018-12-08","Women's Strawweight Bout",False,"Nina Nunes","Decision - Unanimous",1304,"Claudia Gadelha",64,115,63,"Orthodox","1988-12-07","5","3","0","3.2274459974587039","0.42569832402234636872","4.4726810673443456","0.57212317666126418152","3.93900889453621346880","0.52542372881355932203","0.58823529411764705882","1.01651842439644218555",2881,"Nina Nunes",65,125,64,"Orthodox","1985-12-03","3","2","0","4.8200950441276307","0.47333333333333333333","3.3129667345553293","0.55474452554744525547","0.40733197556008146645","0.40000000000000000000","0.80769230769230769231","0.81466395112016293275"
4916,"UFC 231: Holloway vs. Ortega","2018-12-08","Light Heavyweight Bout",False,"Thiago Santos","KO/TKO",2413,"Jimi Manuwa",73,205,79,"Orthodox","1980-02-18","6","4","0","3.33904109589041096176","0.53278688524590163934","3.73715753424657534567","0.49653979238754325260","0.57791095890410958960","0.21428571428571428571","0.71428571428571428571","0.38527397260273972635",3534,"Thiago Santos",74,205,76,"Orthodox","1984-01-07","11","5","0","4.89420125989339363750","0.50399201596806387226","2.04490389274753674755","0.62254025044722719141","0.87223388790179292555","0.37500000000000000000","0.65116279069767441860","0.14537231465029882095"
4917,"UFC 231: Holloway vs. Ortega","2018-12-08","Featherweight Bout",False,"Hakeem Dawodu","Decision - Split",390,"Kyle Bochniak",67,145,70,"Orthodox","1987-02-05","2","3","0","2.5600000000000000","0.31017770597738287561","4.3066666666666667","0.60609756097560975610","1.00000000000000000005","0.20000000000000000000","0.62790697674418604651","0.00000000000000000000",889,"Hakeem Dawodu",68,145,73,"Orthodox","1991-07-02","1","1","0","4.98402555910543130990","0.45086705202312138728","1.59744408945686900958","0.65753424657534246575","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","0.00000000000000000000"
4918,"UFC 231: Holloway vs. Ortega","2018-12-08","Welterweight Bout",False,"Gunnar Nelson","Submission",2821,"Gunnar Nelson",71,170,72,"Switch","1988-07-28","7","3","0","2.0054794520547945","0.56832298136645962733","3.7041095890410959","0.51085383502170767004","1.64383561643835616260","0.62500000000000000000","0.70000000000000000000","1.15068493150684931385",2927,"Alex Oliveira",71,170,76,"Orthodox","1988-02-21","9","3","1","3.00973738565948657865","0.53042121684867394696","2.08025966361758631171","0.46100917431192660550","3.45234582472705813440","0.38805970149253731343","0.57692307692307692308","0.92947772204190026700"
4919,"UFC 231: Holloway vs. Ortega","2018-12-08","UFC Women's Flyweight Title Bout",True,"Valentina Shevchenko","Decision - Unanimous",1845,"Joanna Jedrzejczyk",66,115,65,"Orthodox","1987-08-18","9","2","0","6.4412811387900356","0.47829369573423933560","2.6741230299949161","0.66687777074097530082","0.15251652262328418915","0.66666666666666666667","0.82828282828282828283","0.00000000000000000000",3653,"Valentina Shevchenko",65,125,66,"Southpaw","1988-03-07","4","2","0","3.3063700707785642","0.52741935483870967742","2.3761375126390293","0.57960644007155635063","1.82002022244691607685","0.54545454545454545455","0.73913043478260869565","0.45500505561172901925"
4920,"UFC 231: Holloway vs. Ortega","2018-12-08","UFC Featherweight Title Bout",True,"Max Holloway","TKO - Doctor's Stoppage",1698,"Max Holloway",71,155,69,"Orthodox","1991-12-04","15","3","0","6.1960299683324322","0.43980263157894736842","3.8974279755928014","0.65060240963855421687","0.27805669267011662940","0.80000000000000000000","0.83333333333333333333","0.48659921217270410145",2950,"Brian Ortega",68,155,69,"Switch","1991-02-21","6","0","1","3.6519188462478612","0.32253886010362694301","5.2652163285260327","0.56799037304452466907","0.21999511121975067195","0.14285714285714285714","0.58333333333333333333","1.75996088975800537590"
4921,"UFC Fight Night: Lee vs. Iaquinta","2018-12-15","Heavyweight Bout",False,"Juan Adams","KO/TKO",18,"Juan Adams",77,265,80,"Orthodox","1992-01-16","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,897,"Chris de la Rocha",75,250,80,"Orthodox","1979-05-15","1","2","0","4.27807486631016042781","0.42328042328042328042","5.50802139037433155080","0.46632124352331606218","2.40641711229946524060","0.27272727272727272727","1.00000000000000000000","1.60427807486631016050"
4922,"UFC Fight Night: Lee vs. Iaquinta","2018-12-15","Light Heavyweight Bout",False,"Mike Rodriguez","KO/TKO",2618,"Adam Milstead",75,205,76,"Orthodox","1987-07-03","1","1","1","3.9000000000000000","0.46800000000000000000","4.1000000000000000","0.48101265822784810127","0.00000000000000000000",NULL,"0.64285714285714285714","0.00000000000000000000",3373,"Mike Rodriguez",76,205,82,"Southpaw","1988-11-28","0","1","0","2.6666666666666667","0.60606060606060606061","3.3333333333333333","0.21875000000000000000","0.00000000000000000000",NULL,"0.36363636363636363636","0.00000000000000000000"
4923,"UFC Fight Night: Lee vs. Iaquinta","2018-12-15","Featherweight Bout",False,"Dan Ige","Decision - Unanimous",1496,"Jordan Griffin",70,145,73,"Southpaw","1990-02-28","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1771,"Dan Ige",67,145,71,"Orthodox","1991-08-06","1","1","0","3.78947368421052631579","0.42857142857142857143","4.54736842105263157895","0.64356435643564356436","1.89473684210526315795","0.14285714285714285714",NULL,"0.00000000000000000000"
4924,"UFC Fight Night: Lee vs. Iaquinta","2018-12-15","Middleweight Bout",False,"Zak Cummings","Decision - Unanimous",827,"Zak Cummings",72,205,75,"Southpaw","1984-08-02","6","3","0","2.64122425845456262989","0.30942895086321381142","2.60721707916115624410","0.54635108481262327416","1.19025127526922350280","0.46666666666666666667","0.69565217391304347826","1.02021537880219157385",3754,"Trevor Smith",75,185,75,"Orthodox","1981-01-05","5","5","0","3.50467289719626168224","0.58139534883720930233","2.83672347443650357339","0.52812071330589849108","1.97910940076965365585","0.34042553191489361702","0.61538461538461538462","0.74216602528862012100"
4925,"UFC Fight Night: Lee vs. Iaquinta","2018-12-15","Middleweight Bout",False,"Jack Hermansson","Submission",1646,"Jack Hermansson",73,170,77,"Orthodox","1988-06-10","4","2","0","4.4944649446494465","0.54569892473118279570","1.9261992619926199","0.63750000000000000000","1.99261992619926199560","0.46153846153846153846","0.69230769230769230769","0.33210332103321033255",2556,"Gerald Meerschaert",73,185,77,"Southpaw","1987-12-18","4","1","0","3.9600665557404326","0.46124031007751937984","3.5940099833610649","0.52422907488986784141","2.99500831946755406655","0.42857142857142857143","0.50000000000000000000","1.99667221297836937770"
4926,"UFC Fight Night: Lee vs. Iaquinta","2018-12-15","Lightweight Bout",False,"Joaquim Silva","KO/TKO",1442,"Jared Gordon",69,155,68,"Orthodox","1988-09-06","2","1","0","6.6750948166877370","0.50574712643678160920","2.9203539823008850","0.68442622950819672131","3.41340075853350189195","0.42857142857142857143","1.00000000000000000000","0.00000000000000000000",3696,"Joaquim Silva",68,155,69,"Southpaw","1989-02-05","3","1","0","3.07242136064374542794","0.33980582524271844660","3.20409656181419166057","0.64988009592326139089","0.00000000000000000000","0.00000000000000000000","0.65000000000000000000","0.32918800292611558155"
4927,"UFC Fight Night: Lee vs. Iaquinta","2018-12-15","Lightweight Bout",False,"Drakkar Klose","Decision - Unanimous",1488,"King Green",70,155,71,"Orthodox","1986-09-09","5","3","1","5.0119976004799040","0.48434782608695652174","4.1121775644871026","0.62785016286644951140","0.80983803239352129600","0.24000000000000000000","0.66666666666666666667","0.13497300539892021600",2055,"Drakkar Klose",69,155,70,"Orthodox","1988-03-09","3","1","0","3.3500000000000000","0.51937984496124031008","2.6333333333333333","0.62997658079625292740","1.99999999999999999995","0.40000000000000000000","0.69230769230769230769","0.00000000000000000000"
4928,"UFC Fight Night: Lee vs. Iaquinta","2018-12-15","Welterweight Bout",False,"Zak Ottow","Decision - Split",1480,"Dwight Grant",73,185,76,"Switch","1984-09-14","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2964,"Zak Ottow",71,170,72,"Orthodox","1986-12-22","3","3","0","3.0476730987514188","0.39866369710467706013","2.7412031782065834","0.56603773584905660377","0.76617480136208853495","0.30000000000000000000","0.61538461538461538462","0.51078320090805902325"
4929,"UFC Fight Night: Lee vs. Iaquinta","2018-12-15","Lightweight Bout",False,"Charles Oliveira","Submission",2607,"Jim Miller",68,155,71,"Southpaw","1983-08-30","18","11","1","2.7885726289255330","0.40355677154582763338","2.8925533032244512","0.59789750328515111695","1.70150194307320659570","0.41379310344827586207","0.47887323943661971831","1.89055771452578510640",2924,"Charles Oliveira",70,155,74,"Orthodox","1989-10-17","12","8","1","3.03996356597973357207","0.49776286353467561521","2.99897529318000682728","0.54079497907949790795","2.86917909598087213545","0.41791044776119402985","0.60000000000000000000","2.76670841398155527340"
4930,"UFC Fight Night: Lee vs. Iaquinta","2018-12-15","Bantamweight Bout",False,"Rob Font","Decision - Unanimous",1240,"Rob Font",68,135,71,"Orthodox","1987-06-25","5","3","0","4.3847312908086389","0.39008042895442359249","3.6916122551481667","0.63703703703703703704","1.13008538422903063725","0.29411764705882352941","0.25000000000000000000","0.90406830738322450980",3116,"Sergio Pettis",66,125,69,"Orthodox","1993-08-18","8","4","0","3.5979030626322082","0.37257142857142857143","2.5604708911983813","0.65932452276064610866","0.91051227812011404375","0.39285714285714285714","0.68571428571428571429","0.41386921732732456530"
4931,"UFC Fight Night: Lee vs. Iaquinta","2018-12-15","Lightweight Bout",False,"Edson Barboza","KO/TKO",265,"Edson Barboza",71,155,75,"Orthodox","1986-01-21","13","6","0","3.6359414905967030","0.41232227488151658768","4.0027861620617599","0.60440569068379990821","0.48757836080798699835","0.50000000000000000000","0.80000000000000000000","0.06965405154399814260",1719,"Dan Hooker",72,155,75,"Switch","1990-02-13","7","3","0","4.0175894463322007","0.43963254593175853018","4.3773735758544873","0.56702253855278766311","0.53967619428342994155","0.42857142857142857143","0.76923076923076923077","0.53967619428342994155"
4932,"UFC Fight Night: Lee vs. Iaquinta","2018-12-15","Lightweight Bout",False,"Al Iaquinta","Decision - Unanimous",1767,"Al Iaquinta",70,155,70,"Orthodox","1987-04-30","8","3","0","4.2758433816556022","0.40091463414634146341","4.0401029670776318","0.62376987130961392884","0.97547757756401571660","0.28571428571428571429","0.77083333333333333333","0.36580409158650589365",2199,"Kevin Lee",69,170,77,"Orthodox","1992-09-04","10","3","0","4.0587419056429232","0.45173745173745173745","2.9625346901017576","0.52290502793296089385","3.33024976873265494995","0.42666666666666666667","0.75000000000000000000","1.14477335800185013905"
4933,"UFC 232: Jones vs. Gustafsson 2","2018-12-29","Bantamweight Bout",False,"Montel Jackson","Submission",1824,"Montel Jackson",70,135,75,"Southpaw","1992-04-24","0","1","0","2.8000000000000000","0.44680851063829787234","1.6666666666666667","0.52830188679245283019","1.99999999999999999995","1.00000000000000000000","0.65000000000000000000","0.00000000000000000000",1991,"Brian Kelleher",66,135,66,"Switch","1986-08-19","3","2","0","5.0573888091822095","0.45366795366795366795","5.9827833572453372","0.54870129870129870130","1.29124820659971305505","0.28571428571428571429","0.84615384615384615385","0.64562410329985652745"
4934,"UFC 232: Jones vs. Gustafsson 2","2018-12-29","Welterweight Bout",False,"Curtis Millender","Decision - Unanimous",240,"Siyar Bahadurzada",71,170,73,"Orthodox","1984-04-17","4","2","0","3.49162777930277243838","0.49187935034802784223","2.22344221795223716595","0.52631578947368421053","1.23524567664013175880","0.83333333333333333333","0.68965517241379310345","0.49409827065605270355",2603,"Curtis Millender",74,170,76,"Orthodox","1987-12-01","2","0","0","3.5003431708991078","0.42500000000000000000","3.1708991077556623","0.62439024390243902439","0.61770761839396019295","1.00000000000000000000","0.33333333333333333333","0.00000000000000000000"
4935,"UFC 232: Jones vs. Gustafsson 2","2018-12-29","Middleweight Bout",False,"Uriah Hall","KO/TKO",1550,"Uriah Hall",72,185,79,"Orthodox","1984-07-31","6","7","0","3.4361623616236162","0.52220726783310901750","3.6132841328413284","0.52056404230317273796","0.92988929889298892955","0.38888888888888888889","0.71428571428571428571","0.26568265682656826565",2238,"Bevon Lewis",75,185,79,"Orthodox","1991-05-05","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4936,"UFC 232: Jones vs. Gustafsson 2","2018-12-29","Bantamweight Bout",False,"Nathaniel Wood","Submission",1149,"Andre Ewell",68,145,75,"Southpaw","1988-01-21","1","0","0","3.5333333333333333","0.43089430894308943089","2.9333333333333333","0.56435643564356435644","1.00000000000000000005","1.00000000000000000000","0.40000000000000000000","0.00000000000000000000",4337,"Nathaniel Wood",66,145,69,"Orthodox","1993-05-08","1","0","0","4.5205479452054795","0.34020618556701030928","5.0684931506849315","0.57954545454545454545","0.00000000000000000000",NULL,"1.00000000000000000000","2.05479452054794520550"
4937,"UFC 232: Jones vs. Gustafsson 2","2018-12-29","Lightweight Bout",False,"Ryan Hall","Submission",1551,"Ryan Hall",70,145,70,"Southpaw","1985-02-22","2","0","0","2.3000000000000000","0.43670886075949367089","0.46666666666666666667","0.73584905660377358491","0.49999999999999999995","0.20000000000000000000",NULL,"0.49999999999999999995",3068,"BJ Penn",69,155,70,"Orthodox","1978-12-13","12","11","2","2.75318792772389345702","0.48643006263048016701","3.40603613805327162655","0.56490566037735849057","1.15208507705184382860","0.57777777777777777778","0.76595744680851063830","0.53173157402392792095"
4938,"UFC 232: Jones vs. Gustafsson 2","2018-12-29","Bantamweight Bout",False,"Petr Yan","KO/TKO",3714,"Douglas Silva de Andrade",67,145,68,"Orthodox","1985-06-22","3","2","0","3.9166046165301564","0.36990154711673699015","4.0804169769173492","0.61462728551336146273","0.89352196574832464625","0.57142857142857142857","0.68750000000000000000","0.00000000000000000000",4374,"Petr Yan",67,135,67,"Switch","1993-02-11","2","0","0","6.7689530685920577","0.45955882352941176471","3.7364620938628159","0.72400000000000000000","0.00000000000000000000","0.00000000000000000000","0.88888888888888888889","0.00000000000000000000"
4939,"UFC 232: Jones vs. Gustafsson 2","2018-12-29","Women's Featherweight Bout",False,"Megan Anderson","KO/TKO",140,"Megan Anderson",72,145,72,"Orthodox","1990-02-11","0","1","0","1.7333333333333333","0.44827586206896551724","3.1333333333333333","0.33802816901408450704","0.00000000000000000000",NULL,"0.50000000000000000000","0.00000000000000000000",4448,"Cat Zingano",66,145,68,"Southpaw","1982-07-01","3","3","0","2.56115107913669064625","0.61591695501730103806","1.61151079136690647405","0.46666666666666666667","2.80575539568345323610","0.65000000000000000000","0.42857142857142857143","0.86330935251798561105"
4940,"UFC 232: Jones vs. Gustafsson 2","2018-12-29","Heavyweight Bout",False,"Draw","Overturned",180,"Andrei Arlovski",75,240,77,"Orthodox","1979-02-04","16","11","0","3.08916964872562623464","0.41543901001767825575","2.63346235302709413761","0.57010014306151645207","0.59154312422405608755","0.37500000000000000000","0.80645161290322580645","0.32863506901336449300",1587,"Walt Harris",77,250,77,"Southpaw","1983-06-10","4","6","0","2.99280575539568345898","0.38878504672897196262","2.63309352517985612016","0.63179074446680080483","0.21582733812949640325","0.33333333333333333333","0.75000000000000000000","0.21582733812949640325"
4941,"UFC 232: Jones vs. Gustafsson 2","2018-12-29","Featherweight Bout",False,"Alexander Volkanovski","KO/TKO",2570,"Chad Mendes",66,145,66,"Orthodox","1985-05-01","9","4","0","3.29649805447470817018","0.49929278642149929279","2.59610894941634241164","0.69007803790412486065","3.36186770428015564095","0.46153846153846153846","1.00000000000000000000","0.28015564202334630345",4204,"Alexander Volkanovski",66,145,71,"Orthodox","1988-09-29","5","0","0","6.0918614020950846","0.63743676222596964587","2.5463336019339243","0.63844393592677345538","3.86784850926672038685","0.41025641025641025641","0.82352941176470588235","0.72522159548751007245"
4942,"UFC 232: Jones vs. Gustafsson 2","2018-12-29","Light Heavyweight Bout",False,"Corey Anderson","Decision - Unanimous",138,"Corey Anderson",75,205,79,"Orthodox","1989-09-22","8","4","0","4.5500292568753657","0.47264770240700218818","2.2047981275599766","0.59379042690815006468","5.47688706846108835455","0.52000000000000000000","0.75000000000000000000","0.00000000000000000000",2158,"Ilir Latifi",70,230,73,"Orthodox","1982-07-28","7","3","0","2.37393328161365399412","0.42032967032967032967","2.65321955003878975813","0.52892561983471074380","2.32738557020946470010","0.37037037037037037037","1.00000000000000000000","0.69821567106283941000"
4943,"UFC 232: Jones vs. Gustafsson 2","2018-12-29","Welterweight Bout",False,"Michael Chiesa","Submission",676,"Michael Chiesa",73,170,75,"Southpaw","1987-12-07","7","4","0","2.1701649175412294","0.37917485265225933202","2.4512743628185907","0.50678733031674208145","2.86731634182908546160","0.39534883720930232558","0.68421052631578947368","1.34932533733133433480",743,"Carlos Condit",74,170,75,"Orthodox","1984-04-26","7","8","0","4.0479161467431994","0.38803827751196172249","2.5754928874469678","0.56856187290969899666","0.52408285500374344890","0.50000000000000000000","0.32000000000000000000","0.74868979286249064135"
4944,"UFC 232: Jones vs. Gustafsson 2","2018-12-29","UFC Women's Featherweight Title Bout",True,"Amanda Nunes","KO/TKO",1942,"Cristiane Justino",68,145,68,"Orthodox","1985-07-09","5","0","0","6.8112504235852254","0.58159722222222222222","1.9722128092172145","0.72676056338028169014","0.91494408675025415175","0.75000000000000000000","0.77777777777777777778","0.00000000000000000000",2880,"Amanda Nunes",68,135,69,"Orthodox","1988-05-30","9","1","0","4.54443194600674916147","0.51334180432020330368","2.48593925759280090268","0.60323159784560143627","1.85601799775028121695","0.42307692307692307692","0.77272727272727272727","0.67491563554555680615"
4945,"UFC 232: Jones vs. Gustafsson 2","2018-12-29","UFC Light Heavyweight Title Bout",True,"Jon Jones","KO/TKO",1530,"Alexander Gustafsson",77,205,79,"Orthodox","1987-01-15","10","4","0","4.18452834294418452561","0.40467171717171717172","3.40115330214340115108","0.52722323049001814882","1.76259384180176259270","0.40000000000000000000","0.85365853658536585366","0.48960940050048960915",1895,"Jon Jones",76,248,84,"Orthodox","1987-07-19","16","1","1","4.4072928322253669","0.55772113943028485757","2.1246626735996841","0.65312701482914248872","2.13256104785098400550","0.50000000000000000000","0.95000000000000000000","0.59237806884749555715"
4946,"UFC Fight Night: Cejudo vs. Dillashaw","2019-01-19","Welterweight Bout",False,"Chance Rencountre","Submission",3279,"Chance Rencountre",74,170,75,"Southpaw","1986-12-31","0","1","0","1.0666666666666667","0.13008130081300813008","4.6666666666666667","0.46153846153846153846","0.00000000000000000000","0.00000000000000000000","0.25000000000000000000","0.00000000000000000000",3862,"Kyle Stewart",72,170,76,"Orthodox","1989-01-31","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4947,"UFC Fight Night: Cejudo vs. Dillashaw","2019-01-19","Welterweight Bout",False,"Geoff Neal","Decision - Unanimous",2732,"Belal Muhammad",71,170,72,"Orthodox","1988-07-09","5","2","0","4.6340566384700257","0.43254376930998970134","3.9389481426995219","0.60421286031042128603","2.48253034203751378995","0.39473684210526315789","0.90000000000000000000","0.16550202280250091930",2814,"Geoff Neal",71,170,75,"Southpaw","1990-08-28","2","0","0","7.9491833030852995","0.54887218045112781955","3.4845735027223231","0.62790697674418604651","0.00000000000000000000",NULL,"1.00000000000000000000","1.63339382940108893520"
4948,"UFC Fight Night: Cejudo vs. Dillashaw","2019-01-19","Lightweight Bout",False,"Dennis Bermudez","Decision - Unanimous",343,"Dennis Bermudez",66,155,66,"Orthodox","1986-12-13","9","7","0","4.4393508755844870","0.45878339965889710063","3.2016136426148345","0.59014084507042253521","3.79572751444026771870","0.38983050847457627119","0.82758620689655172414","0.99018978637572201360",1073,"Te Edwards",68,155,72,"Orthodox","1990-09-11","0","1","0","0.95541401273885350927","0.33333333333333333333","4.0127388535031847","0.32258064516129032258","2.86624203821656052775","1.00000000000000000000",NULL,"0.00000000000000000000"
4949,"UFC Fight Night: Cejudo vs. Dillashaw","2019-01-19","Bantamweight Bout",False,"Cory Sandhagen","Submission",301,"Mario Bautista",69,135,69,"Switch","1993-07-01","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3508,"Cory Sandhagen",71,135,70,"Switch","1992-04-20","2","0","0","9.8537682789651293","0.56153846153846153846","2.7671541057367829","0.64035087719298245614","1.01237345331833520585","1.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
4950,"UFC Fight Night: Cejudo vs. Dillashaw","2019-01-19","Light Heavyweight Bout",False,"Alonzo Menifield","KO/TKO",2576,"Alonzo Menifield",72,205,76,"Orthodox","1987-10-18","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2703,"Vinicius Moreira",76,205,76,"Orthodox","1989-02-28","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4951,"UFC Fight Night: Cejudo vs. Dillashaw","2019-01-19","Women's Flyweight Bout",False,"Joanne Wood","Decision - Unanimous",847,"Ariane da Silva",66,125,67,"Orthodox","1994-01-26","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4336,"Joanne Wood",66,125,65,"Orthodox","1985-12-23","4","3","0","5.8997335916686849","0.50560398505603985056","4.2722208767255994","0.44943820224719101124","1.74376362315330588690","0.57142857142857142857","0.58333333333333333333","0.43594090578832647165"
